Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,30,50,1,27,0.796449,29.3775,5.769e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,30,50,1,29,0.800061,29.0598,3.85774,0 1 9 10 6 16 2 15 4 39 50 18 3 11 33 43 20 21 25 12 5 8 27 23 7 42 41 52 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,30,50,1,30,0.801319,29.9159,0.723806,0 1 3 18 11 9 33 43 20 21 25 12 7 5 8 27 10 6 2 4 50 39 15 16 57 23 42 41 60 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,30,50,1,30,0.801399,29.9904,0.0100701,0 1 43 10 33 9 55 11 18 3 50 4 39 15 2 6 16 57 27 8 20 21 25 5 12 41 42 7 23 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,30,50,1,30,0.801399,29.9904,0.00480988,0 1 43 10 33 9 55 11 18 3 50 4 39 15 2 6 16 57 27 8 20 21 25 5 12 41 42 7 23 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,30,50,1,30,0.801399,29.9273,6.6596,0 1 10 27 57 16 6 2 15 4 39 50 3 18 55 11 9 33 43 8 20 21 5 25 12 41 42 7 23 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,40,50,1,34,0.807672,38.9701,6.018e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 50 52 55 57 59 60 62 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,40,50,1,39,0.813909,39.9968,4.16567,0 1 10 43 27 57 6 2 16 15 39 4 18 3 50 55 11 9 33 20 8 5 21 25 12 7 23 42 41 60 65 62 52 59 63 64 72 92 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,40,50,1,39,0.813909,39.716,2.78289,0 1 3 55 11 9 33 10 43 20 21 25 12 7 5 8 27 6 2 4 18 50 39 15 16 57 23 42 41 60 62 65 52 72 63 59 93 64 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,40,50,1,39,0.814188,39.8053,0.00311413,0 1 39 4 50 18 55 11 9 33 43 10 6 2 3 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,40,50,1,39,0.814188,39.8053,0.00549502,0 1 39 4 50 18 55 11 9 33 43 10 6 2 3 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,40,50,1,39,0.814188,39.8207,3.91489,0 1 2 15 16 6 10 43 33 9 11 55 18 50 4 3 39 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,50,50,1,43,0.818073,49.7574,5.341e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 50 52 55 57 59 60 62 63 64 65 72 73 77 79 84 85 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,50,50,1,47,0.821324,49.431,5.56398,0 1 2 27 21 25 23 57 16 15 6 10 33 9 55 4 39 50 18 3 11 43 20 8 5 12 7 42 41 60 65 73 62 52 92 93 77 84 90 85 79 64 63 59 72 96 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,50,50,1,48,0.822082,49.817,1.28661,0 1 3 4 2 6 10 27 8 5 42 41 12 7 23 57 16 15 39 50 97 18 55 11 9 33 43 20 21 25 73 60 62 96 65 52 72 63 59 92 93 64 79 77 85 84 90 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,50,50,1,48,0.822082,49.843,0.0093736,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 96 72 52 65 92 59 93 63 64 79 77 85 84 90 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,50,50,1,47,0.821324,49.8566,0.00560552,0 1 39 4 50 18 55 11 9 33 43 10 6 2 3 15 16 57 23 27 8 20 21 25 5 12 7 42 41 60 62 65 52 59 63 64 72 73 77 79 84 85 90 92 93 96 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,50,50,1,48,0.822082,49.7714,4.5336,0 1 2 6 10 43 33 9 11 55 97 50 4 3 18 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 96 72 52 65 92 59 63 93 64 79 77 85 84 90 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,60,50,1,49,0.822791,58.5182,5.714e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 50 52 55 57 59 60 62 63 64 65 72 73 77 79 84 85 90 92 93 96 97 99 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,60,50,1,49,0.822791,52.9595,3.98394,0 1 57 27 21 60 62 92 93 77 64 41 42 7 43 8 9 11 33 4 50 97 55 10 6 15 16 2 18 3 39 23 5 25 20 73 12 65 59 52 96 72 63 79 85 90 84 99 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,60,50,1,49,0.822791,51.4249,1.01162,0 1 97 55 18 50 4 2 39 15 16 57 43 33 9 11 3 10 6 27 8 23 42 41 25 21 20 5 7 12 73 60 62 65 52 79 85 99 90 84 77 64 93 92 59 63 72 96 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,60,50,1,49,0.822791,50.9894,0.00645765,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 96 72 52 65 92 59 93 63 64 79 77 85 84 90 99 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,60,50,1,49,0.822791,51.8319,0.00541306,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 79 77 84 85 90 92 93 96 99 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,60,50,1,49,0.822791,52.4282,5.32777,0 43 21 62 63 64 77 93 92 96 41 42 7 1 55 97 50 4 11 9 33 10 27 6 57 16 15 2 39 18 3 23 8 20 5 25 73 12 60 52 65 72 59 79 85 84 90 99 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,70,50,1,49,0.822791,58.5182,5.67e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 50 52 55 57 59 60 62 63 64 65 72 73 77 79 84 85 90 92 93 96 97 99 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,70,50,1,49,0.822791,53.5761,4.0927,0 11 3 16 57 7 41 42 73 96 92 64 63 90 77 93 62 60 21 27 43 50 4 15 2 97 55 9 1 6 10 33 20 8 5 12 25 59 84 99 85 79 72 52 65 23 39 18 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,70,50,1,49,0.822791,51.3569,1.10082,0 1 55 97 18 50 39 4 15 2 16 57 43 33 9 11 3 10 6 27 20 21 25 12 7 23 8 5 42 41 60 73 62 65 52 92 59 93 64 77 84 90 99 85 79 63 96 72 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,70,50,1,49,0.822791,50.9894,0.00508204,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 96 72 52 65 92 59 93 63 64 79 77 85 84 90 99 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,70,50,1,49,0.822791,51.8319,0.00533431,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 79 77 84 85 90 92 93 96 99 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,70,50,1,49,0.822791,54.547,4.33198,0 2 43 27 21 60 92 90 96 41 42 7 57 16 50 4 97 55 9 15 6 52 93 64 77 10 1 11 3 18 39 33 20 5 8 23 62 65 73 25 12 72 59 63 85 84 99 79 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,80,50,1,49,0.822791,58.5182,5.491e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 50 52 55 57 59 60 62 63 64 65 72 73 77 79 84 85 90 92 93 96 97 99 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,80,50,1,49,0.822791,53.1239,3.91833,0 2 15 55 97 50 16 27 41 60 52 93 77 85 90 64 92 96 21 43 1 6 57 10 33 9 11 18 39 4 3 20 8 5 25 23 42 7 12 73 65 62 72 63 79 84 99 59 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,80,50,1,49,0.822791,51.4107,0.932287,0 1 97 55 18 50 4 15 39 2 57 43 10 33 9 11 3 16 6 27 23 8 20 21 25 5 7 42 41 73 12 60 62 96 72 52 65 59 63 79 85 99 90 84 77 64 93 92 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,80,50,1,49,0.822791,50.9894,0.0105274,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 96 72 52 65 92 59 93 63 64 79 77 85 84 90 99 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,80,50,1,49,0.822791,51.8319,0.00511008,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 79 77 84 85 90 92 93 96 99 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,80,50,1,49,0.822791,53.3319,5.56504,0 1 43 50 16 57 42 8 21 93 64 41 60 62 27 4 15 97 55 9 33 10 6 2 11 18 3 39 23 7 5 20 25 12 73 96 72 59 63 92 65 52 79 77 99 90 84 85 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,90,50,1,49,0.822791,58.5182,5.051e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 15 16 18 20 21 23 25 27 33 39 41 42 43 50 52 55 57 59 60 62 63 64 65 72 73 77 79 84 85 90 92 93 96 97 99 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,90,50,1,49,0.822791,54.094,5.00554,0 1 43 21 41 90 93 52 92 96 62 60 42 57 27 16 50 4 55 97 11 33 9 10 7 77 64 63 73 25 6 15 2 3 18 39 8 5 20 23 12 65 59 72 79 85 99 84 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,90,50,1,49,0.822791,51.3687,2.74996,0 1 55 97 50 15 39 4 2 16 57 43 33 9 11 18 3 10 6 27 23 8 5 21 20 7 42 41 12 25 73 60 65 52 96 62 92 59 72 63 93 64 79 77 84 90 99 85 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,90,50,1,49,0.822791,50.9894,0.00459256,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 96 72 52 65 92 59 93 63 64 79 77 85 84 90 99 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,90,50,1,49,0.822791,51.8319,0.00479429,0 1 97 50 4 3 18 55 11 9 33 43 10 6 2 39 15 16 57 23 27 8 20 21 5 25 73 12 7 42 41 60 62 65 52 72 59 63 64 79 77 84 85 90 92 93 96 99 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW200316_215756_7dt_separate.csv,90,50,1,49,0.822791,53.4842,5.98871,0 16 41 21 43 10 1 55 97 18 50 11 9 33 2 15 57 8 96 77 93 63 64 42 5 20 27 23 12 60 62 65 92 59 79 90 84 99 85 72 52 73 25 7 6 39 3 4 100
