Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,54,0.840275,59.9748,4.25536,0 21 26 12 13 16 20 24 51 41 32 36 17 14 5 6 34 49 46 1 4 3 27 48 10 25 45 8 7 2 15 30 42 40 9 50 19 11 28 31 18 23 33 35 22 29 44 43 37 39 47 38 52 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,55,0.835704,59.2901,6.01327,0 1 34 5 6 26 14 12 13 16 20 24 32 41 51 60 80 90 36 17 21 46 8 45 2 7 54 4 15 30 3 27 25 10 42 9 40 11 19 28 31 23 18 35 33 22 55 29 44 37 43 39 38 52 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,54,0.840275,58.834,0.00664482,0 1 24 32 41 51 20 16 13 12 14 36 17 26 6 5 21 34 8 46 7 45 2 49 15 4 30 3 27 10 25 42 9 48 50 40 11 19 28 31 23 18 35 33 22 44 43 52 47 38 39 37 29 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,54,0.840275,58.7825,0.0062466,0 1 24 32 41 51 20 16 13 12 14 36 17 26 6 5 21 34 8 46 7 45 2 49 15 4 30 3 27 10 25 42 9 48 50 40 11 19 28 31 23 18 35 33 22 29 44 43 37 39 38 47 52 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,60,50,1,54,0.840275,59.1776,5.3571,0 1 8 34 14 12 13 16 20 51 41 32 24 36 17 26 6 5 21 46 7 25 42 9 48 10 27 4 45 2 49 15 3 30 40 50 11 19 28 31 23 18 35 33 22 29 37 44 43 52 39 38 47 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,45,0.791504,69.1007,4.095e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,61,0.868162,68.7237,4.44024,0 45 8 1 21 26 17 14 60 53 51 41 32 24 16 20 12 13 36 6 5 34 46 7 54 40 42 48 27 25 31 23 35 57 11 61 50 9 3 15 49 2 4 30 10 19 28 18 33 22 37 55 29 44 43 38 39 52 47 59 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,63,0.870683,68.3551,3.32108,0 1 21 66 26 14 12 13 16 20 24 32 41 51 84 65 64 56 36 17 6 5 34 45 46 8 7 54 49 2 4 30 15 3 27 42 25 10 48 9 40 19 11 50 61 28 31 23 18 57 35 33 22 55 29 44 43 37 39 52 38 59 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,64,0.878757,69.8771,0.00765925,0 1 50 61 28 23 57 33 55 44 43 52 47 38 39 37 29 22 35 18 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 8 46 21 34 5 6 66 26 17 36 14 12 13 56 16 20 64 65 24 32 41 51 60 53 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,64,0.878757,69.8771,0.00847384,0 1 50 61 28 23 57 33 55 44 43 52 47 38 39 37 29 22 35 18 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 8 46 21 34 5 6 66 26 17 36 14 12 13 56 16 20 64 65 24 32 41 51 60 53 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,70,50,1,64,0.878757,69.7951,4.59352,0 1 46 8 7 45 2 4 49 15 30 3 27 10 25 42 48 9 40 11 19 31 18 35 22 29 37 39 38 47 52 43 44 55 33 57 23 28 61 50 54 21 34 5 6 66 26 17 36 14 12 13 56 16 64 65 20 24 32 41 51 60 53 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,51,0.826449,79.0801,5.079e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,70,0.897279,79.8602,4.17809,0 21 34 7 46 17 66 13 65 53 51 41 32 20 24 16 36 5 1 54 4 3 10 48 25 42 40 9 11 19 74 22 29 55 44 52 59 62 47 38 39 37 43 57 35 33 23 18 31 28 61 50 27 30 15 2 8 45 49 72 71 6 14 26 12 56 64 60 68 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,70,0.897141,77.8862,2.84749,0 1 21 72 6 17 36 71 16 20 24 60 53 51 41 32 65 64 56 13 12 14 26 66 5 34 8 46 7 45 54 49 2 4 15 30 3 27 25 42 48 10 9 50 11 40 19 28 31 23 18 35 22 29 37 39 38 59 62 58 77 47 67 52 43 44 55 33 57 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,71,0.901652,79.5632,0.00849499,0 1 50 61 28 23 57 33 55 44 43 52 67 47 58 62 59 38 39 37 29 22 35 18 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 8 46 21 34 5 6 66 26 17 36 14 12 13 56 16 20 64 65 24 32 41 51 60 53 68 71 72 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,72,0.902032,79.9848,0.00811205,0 1 50 61 28 23 57 33 55 44 43 52 47 58 62 59 38 39 37 29 22 35 18 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 46 8 34 5 21 72 17 6 66 26 14 12 36 71 13 56 16 20 64 65 24 32 41 51 60 53 68 80 90 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,80,50,1,71,0.901652,79.6953,5.78589,0 34 5 72 12 13 71 21 46 2 45 7 8 49 15 54 4 30 3 27 10 25 42 48 9 40 11 19 31 18 35 22 29 37 39 38 59 62 58 47 67 52 43 44 55 33 57 23 28 61 50 1 6 66 26 17 36 14 56 16 20 64 65 24 32 41 51 60 53 68 100
Greedy,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,90,50,1,55,0.84474,88.9628,4.392e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 100
Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,90,50,1,77,0.911708,89.6828,6.57966,0 7 34 21 36 83 65 68 82 53 51 60 41 80 32 24 84 16 13 12 86 45 49 4 2 15 30 27 48 50 40 9 3 10 23 18 19 33 35 44 43 52 47 55 22 29 37 39 38 59 62 58 57 74 28 31 61 11 25 42 46 54 1 5 6 66 26 56 14 8 72 17 71 64 20 90 100
AntColony,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,90,50,1,80,0.915317,88.7451,3.995,0 1 21 72 17 36 71 13 16 20 24 80 90 60 89 82 96 68 53 51 41 32 84 65 64 56 86 93 12 14 26 66 6 5 34 8 46 7 45 49 15 4 2 54 30 3 27 48 42 25 10 9 40 19 61 50 11 28 23 74 31 18 57 35 33 22 55 29 44 37 43 39 52 38 59 62 77 47 67 100
Hoogeveen,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,90,50,1,80,0.918627,89.5254,0.00952099,0 1 50 61 28 23 57 33 55 44 43 52 67 47 77 58 62 59 38 39 37 29 22 35 18 74 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 46 8 34 5 21 72 17 6 66 26 14 12 36 71 83 13 86 56 64 16 20 65 84 24 32 41 51 80 60 53 68 82 89 90 100
HoogeveenParallel,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,90,50,1,80,0.918627,89.5254,0.00962932,0 1 50 61 28 23 57 33 55 44 43 52 67 47 77 58 62 59 38 39 37 29 22 35 18 74 31 19 11 40 9 48 42 25 10 27 3 30 15 49 4 54 2 45 7 46 8 34 5 21 72 17 6 66 26 14 12 36 71 83 13 86 56 64 16 20 65 84 24 32 41 51 80 60 53 68 82 89 90 100
Hoogeveen+Genetic,/home/research/w.yanwang/Telescope-Searching-Problem/data_RTSS_0518/small/filtered_GW191204_171526_7dt_separate.csv,90,50,1,80,0.918627,89.6004,5.15156,0 1 21 5 34 8 46 7 45 2 15 49 4 54 30 3 27 10 25 42 48 9 40 11 19 31 74 18 35 22 29 37 39 38 59 62 58 77 47 67 52 43 44 55 33 57 23 28 61 50 72 6 17 66 26 14 12 36 71 83 13 86 56 64 16 20 65 84 24 32 41 51 89 82 68 53 60 80 90 100
