Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,20,50,1,21,0.591454,19.9964,0.519462,0 13 4 16 6 15 18 8 1 2 5 7 9 3 14 11 10 12 17 19 59
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,30,50,1,28,0.653053,29.4903,2.9e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 59
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,30,50,1,30,0.66661,29.3619,5.25467,0 1 2 5 20 18 15 8 3 14 11 10 7 9 13 25 26 22 21 23 19 17 28 12 4 6 16 27 24 59
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,30,50,1,30,0.66661,29.0909,0.972539,0 1 2 5 3 14 11 10 7 9 12 4 6 15 8 20 18 24 27 16 13 28 21 23 19 17 26 25 22 59
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,30,50,1,30,0.66661,29.7106,0.00304491,0 1 24 8 15 18 20 14 11 10 7 5 3 2 6 16 4 13 12 9 26 25 22 17 21 23 19 27 28 59
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,30,50,1,30,0.66661,29.8693,124.778,0 1 27 16 24 14 13 6 10 7 11 26 17 23 19 21 28 22 25 5 3 20 18 8 2 9 12 4 15 59
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,40,50,1,37,0.70405,39.9742,4.248e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 40 59
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,40,50,1,40,0.717236,39.9443,6.16434,0 1 9 5 33 2 6 27 15 24 20 14 11 10 29 35 7 31 30 28 22 25 26 23 21 17 37 19 32 34 12 13 16 4 18 8 3 36 38 59
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,40,50,1,40,0.716876,39.5959,1.20234,0 1 11 33 36 14 20 18 24 27 13 12 4 16 6 15 8 2 3 5 7 10 35 29 30 40 21 34 32 23 19 37 26 25 17 22 28 31 9 59
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,40,50,1,40,0.717236,39.6433,0.00368623,0 1 24 6 4 38 36 33 10 35 29 30 12 13 16 27 15 8 18 20 14 11 3 2 5 7 9 31 28 23 32 34 21 17 22 25 26 19 37 59
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,40,50,1,40,0.717236,39.9982,5.17994,0 30 28 34 32 22 17 19 37 26 25 23 21 1 2 27 16 13 4 12 9 6 15 24 18 20 8 3 11 5 31 7 29 35 10 38 33 36 14 59
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,50,50,1,45,0.733711,49.9967,2.736e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 46 48 59
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,50,50,1,49,0.744477,49.4477,4.1736,0 9 7 1 8 14 42 50 20 15 24 2 3 5 11 38 36 33 10 29 30 46 48 23 41 34 40 21 32 26 25 53 37 19 17 22 28 35 31 12 4 52 13 6 18 16 27 54 59
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,50,50,1,50,0.746882,49.883,0.961817,0 1 2 3 14 11 10 7 5 20 42 50 38 36 33 35 29 9 30 48 28 46 22 17 23 21 40 34 32 41 19 37 26 53 25 56 52 13 16 27 54 24 18 8 15 6 4 12 31 59
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,50,50,1,50,0.746882,49.9446,0.00542447,0 1 42 20 50 14 38 36 33 10 35 29 7 11 3 5 2 54 8 18 24 15 27 16 6 4 13 52 12 9 30 31 48 28 37 26 53 25 56 46 22 17 19 41 23 32 34 21 40 59
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,50,50,1,50,0.746882,49.9791,2.21137,0 1 9 7 29 30 12 4 27 15 54 24 18 42 20 50 14 38 36 33 35 10 11 8 2 5 3 6 16 13 52 31 46 28 40 34 32 41 23 19 37 26 53 25 21 48 56 17 22 59
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,60,50,1,50,0.746882,56.2499,2.757e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 46 48 50 52 53 54 56 59
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,60,50,1,50,0.746882,51.0231,4.36984,0 13 2 8 18 42 38 50 20 11 5 1 30 7 29 9 46 28 40 19 23 41 37 26 25 21 48 33 10 14 24 15 3 36 35 6 4 16 54 27 52 31 12 22 53 56 32 34 17 59
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,60,50,1,50,0.746882,49.9355,1.53714,0 1 50 38 36 33 10 11 14 3 20 42 18 8 2 5 7 29 30 46 56 25 53 26 37 41 32 34 40 28 21 23 19 17 22 48 31 52 13 16 27 54 24 15 6 4 12 9 35 59
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,60,50,1,50,0.746882,51.6757,0.00457978,0 1 24 6 4 38 36 33 10 35 29 30 12 13 16 27 15 8 18 20 14 11 3 2 5 7 9 31 34 40 21 28 22 17 25 26 37 19 23 41 32 42 46 48 50 52 53 54 56 59
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_59nodes.csv,60,50,1,50,0.746882,55.4054,0.540073,0 11 54 1 9 31 23 28 35 32 4 15 41 25 6 5 29 22 48 30 16 14 33 2 21 8 12 17 37 19 27 10 50 53 38 26 46 34 18 13 20 36 52 42 3 40 56 7 24 59
