Method,Dataset,Budget,SlewRate,DwellTime,NumTiles,SumProb,TotalCost,TimeSec,Path
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,100,50,1,74,0.782035,84.3361,0.984642,0 35 25 104 64 96 1 15 30 3 87 101 20 89 54 34 52 6 42 29 14 70 11 60 40 88 31 67 37 41 38 48 66 91 7 73 8 56 46 23 33 86 79 32 85 10 21 13 26 9 92 94 16 22 28 12 76 53 2 27 24 18 80 5 19 83 36 17 50 74 102 4 65 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,0,50,1,2,0,0,1.981e-05,0 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,0,50,1,2,0,0,7.767,0 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,0,50,1,0,0,-1,1.96079,
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,0,50,1,2,0,0,6.2925e-05,0 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,0,50,1,2,0,0,0.0579454,0 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,10,50,1,11,0.432364,9.53805,3.622e-06,0 1 2 3 4 5 6 7 8 9 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,10,50,1,11,0.432364,9.27446,8.62784,0 1 2 6 4 9 7 5 3 8 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,10,50,1,11,0.432364,9.34162,0.708909,0 1 8 6 4 2 3 5 9 7 104
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,10,50,1,11,0.432364,9.33164,0.000600276,0 1 8 5 3 2 6 4 9 7 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,10,50,1,11,0.432364,9.40348,0.452962,0 1 2 8 9 3 5 7 4 6 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,20,50,1,20,0.581187,19.6633,5.114e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,20,50,1,21,0.591454,19.8682,5.80676,0 1 2 6 4 9 7 5 10 11 14 3 8 15 18 16 13 12 17 19 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,20,50,1,21,0.591433,19.811,0.843423,0 1 2 5 3 8 18 20 14 11 10 7 9 12 4 6 15 16 13 17 104
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,20,50,1,21,0.591454,19.8963,0.00223858,0 1 18 8 15 6 16 13 12 4 2 14 3 11 5 10 7 9 17 19 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,20,50,1,21,0.591454,19.9905,0.658133,0 18 8 16 13 4 12 15 6 2 5 7 10 11 14 3 1 9 17 19 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,30,50,1,28,0.653053,29.4903,4.082e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,30,50,1,30,0.66661,29.4246,10.6921,0 1 9 12 13 15 8 18 20 2 5 3 14 11 10 7 28 23 26 25 17 19 21 22 4 6 16 27 24 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,30,50,1,30,0.66661,29.085,1.30778,0 1 9 4 6 2 3 5 7 10 11 14 20 8 18 24 15 27 16 13 12 22 17 25 26 19 23 21 28 104
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,30,50,1,30,0.66661,29.6437,0.00278891,0 1 24 8 15 18 20 14 11 10 7 5 3 2 6 16 13 4 12 9 21 23 19 17 22 25 26 27 28 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,30,50,1,30,0.66661,29.1841,627.285,0 1 9 12 4 13 16 27 6 2 5 7 10 11 14 20 3 24 18 8 15 28 22 25 26 17 19 23 21 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,40,50,1,37,0.70405,39.9742,3.877e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 40 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,40,50,1,40,0.717236,39.8748,6.13747,0 1 13 9 7 10 33 36 11 14 20 18 8 2 3 5 29 30 34 32 22 25 26 37 19 23 21 17 28 31 12 4 16 24 15 27 6 35 38 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,40,50,1,40,0.716778,39.3729,1.44394,0 1 2 5 3 20 8 18 24 15 6 27 16 13 4 12 9 7 10 11 14 38 36 33 35 29 30 31 40 34 32 23 19 17 21 28 22 25 26 104
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,40,50,1,40,0.717236,39.6433,0.00455861,0 1 24 6 4 38 36 33 10 35 29 30 12 13 16 27 15 8 18 20 14 11 3 2 5 7 9 31 28 23 32 34 21 17 22 25 26 19 37 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,40,50,1,40,0.717236,39.9938,1.71328,0 27 16 15 24 18 8 1 4 12 31 13 30 28 22 25 17 37 26 32 19 23 21 34 9 29 7 6 2 3 5 20 14 33 35 10 11 38 36 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,50,50,1,45,0.733711,49.9967,3.976e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 46 48 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,50,50,1,49,0.744477,49.2814,4.17068,0 1 9 10 35 33 3 14 38 36 11 42 50 20 8 6 5 7 29 30 31 40 48 28 46 22 25 26 23 41 19 21 34 32 17 37 53 52 12 13 16 4 2 15 18 24 27 54 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,50,50,1,50,0.74632,49.7428,2.97041,0 1 4 12 52 13 16 27 54 24 18 8 15 6 2 3 5 9 7 10 11 14 20 42 50 38 36 33 35 29 30 31 48 46 56 22 17 25 26 37 19 23 21 28 40 60 34 32 41 104
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,50,50,1,50,0.746882,49.9446,0.00659338,0 1 42 20 50 14 38 36 33 10 35 29 7 11 3 5 2 54 8 18 24 15 27 16 6 4 13 52 12 9 30 31 48 28 37 26 53 25 56 46 22 17 19 41 23 32 34 21 40 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,50,50,1,50,0.746882,49.9955,3.47279,0 1 2 8 24 54 27 16 6 15 18 42 20 3 5 11 14 50 36 38 33 10 35 29 30 31 52 13 4 9 7 12 46 22 25 53 56 26 37 41 32 23 21 34 40 48 28 17 19 104
Greedy,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,60,50,1,53,0.75282,59.9652,4.054e-06,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 46 48 50 52 53 54 56 60 64 65 104
Genetic,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,60,50,1,58,0.76159,59.4159,4.04615,0 2 13 16 15 8 18 20 14 38 36 33 42 50 11 10 7 9 1 29 30 46 34 60 41 23 26 70 25 37 65 66 40 67 64 3 4 24 27 54 73 6 5 35 31 12 52 56 48 28 21 19 17 32 22 53 74 104
AntColony,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,60,50,1,59,0.762923,59.1345,1.7763,0 1 2 8 18 42 50 38 36 33 86 35 10 11 14 20 3 5 7 29 9 30 31 12 52 67 13 16 64 73 27 54 24 15 6 4 66 40 60 34 32 41 19 26 25 22 17 23 21 28 48 46 56 70 53 74 37 65 104
Hoogeveen,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,60,50,1,59,0.763169,59.8156,0.00772508,0 1 65 23 40 60 34 32 41 19 37 74 53 70 26 17 21 22 25 56 46 28 48 66 30 31 52 67 64 73 27 16 13 4 12 9 35 29 7 42 8 6 15 54 24 18 20 50 38 36 14 3 2 5 11 10 33 76 104
Gurobi,../data_RTSS/small_cases2/filtered_GW200316_215756_104nodes.csv,60,50,1,60,0.764465,59.9929,48914,0 1 4 12 52 13 67 64 73 16 27 54 24 15 6 2 8 18 42 20 3 5 11 14 50 38 36 33 10 35 29 7 9 30 31 87 48 66 40 28 22 46 56 25 70 53 74 37 26 17 21 23 19 65 41 76 32 34 60 104
