Rank,index,RA,Dec,Probability,CumulativeProb
37,760,202.797456,-39.403557,0.0027172888795124,0.8734302288247492
38,944,202.949377,-33.079002,0.0025568711846288,0.875987100009378
39,3446,91.681766,42.815662,0.0025196691961234,0.8785067692055014
40,675,206.441623,-42.565835,0.0022989410472794,0.8808057102527808
41,3353,66.696372,39.653384,0.0021848637864508,0.8829905740392315
42,3354,70.803658,39.653384,0.0021624334846341,0.8851530075238656
43,3603,75.901556,49.140217,0.002157757769522,0.8873107652933876
44,1142,202.555248,-26.754447,0.0020452496454581,0.8893560149388456
45,86,262.695089,-74.188612,0.0020251208333965,0.8913811357722421
46,87,274.300992,-74.188612,0.0020221783584874,0.8934033141307295
47,851,205.319734,-36.24128,0.0020154302890089,0.8954187444197383
48,593,208.077985,-45.728113,0.0018671374464356,0.897285881866174
49,1245,201.933229,-23.592169,0.0018545334815872,0.8991404153477611
50,3529,95.407629,45.977939,0.0018233932277202,0.9009638085754813
51,761,206.88999,-39.403557,0.0017963542952654,0.9027601628707467
52,3259,56.023968,36.491106,0.0017883831313693,0.904548546002116
53,1039,193.476275,-29.916724,0.0017261849827089,0.9062747309848249
54,1564,188.576961,-14.105336,0.0016600434027213,0.9079347743875462
55,3680,95.983951,52.302495,0.0015840585750439,0.9095188329625901
56,1350,199.883762,-20.429891,0.0015592038185571,0.9110780367811472
57,3443,78.748893,42.815662,0.0015416992614689,0.912619736042616
58,516,210.224838,-48.89039,0.0015228929283544,0.9141426289709704
59,3164,53.960406,33.328829,0.0015203728857452,0.9156630018567157
60,3352,62.589086,39.653384,0.0015042400697103,0.917167241926426
61,1565,191.837548,-14.105336,0.0014797467396773,0.9186469886661033
62,3351,58.4818,39.653384,0.0014608937554449,0.9201078824215482
63,3163,50.175654,33.328829,0.0014459203779339,0.9215538027994821
64,3065,50.043642,30.166551,0.0014337562857423,0.9229875590852243
65,3260,59.957398,36.491106,0.001427660564948,0.9244152196501724
66,674,202.14797,-42.565835,0.0013705310378641,0.9257857506880365
67,1454,187.731131,-17.267614,0.0013417570571955,0.927127507745232
68,57,269.474478,-77.350889,0.0013065469026347,0.9284340546478667
69,1457,197.665729,-17.267614,0.0012453130032672,0.9296793676511339
70,942,195.401443,-33.079002,0.0011437552669008,0.9308231229180347
71,88,285.906895,-74.188612,0.001114749145066,0.9319378720631007
72,3258,52.090538,36.491106,0.0011051984727137,0.9330430705358145
73,3439,61.505062,42.815662,0.0011034381591045,0.934146508694919
74,676,210.735276,-42.565835,0.0010757296702219,0.9352222383651408
75,849,197.478092,-36.24128,0.0010607107214967,0.9362829490866376
76,85,251.089187,-74.188612,0.001057593137008,0.9373405422236456
77,2964,48.027478,27.004273,0.0010372917656553,0.9383778339893009
78,121,262.572195,-71.026334,0.0010300116660421,0.939407845655343
79,3064,46.386004,30.166551,0.0010053703392417,0.9404132159945847
80,592,203.547917,-45.728113,0.0009999428208155,0.9414131588154002
81,443,210.71722,-52.052668,0.0009979922579274,0.9424111510733276
82,120,252.846106,-71.026334,0.0009500702000999,0.9433612212734275
83,1566,195.098134,-14.105336,0.0009414848897649,0.9443027061631923
84,2859,44.539972,23.841996,0.0009286621898344,0.9452313683530268
85,2963,44.478236,27.004273,0.0009133659383824,0.9461447342914092
86,444,215.859663,-52.052668,0.0009085514235938,0.947053285715003
87,58,283.915443,-77.350889,0.0008972799168203,0.9479505656318233
88,594,212.608054,-45.728113,0.0008851178206764,0.9488356834524997
89,759,198.704921,-39.403557,0.0008482412836177,0.9496839247361174
90,2752,41.992655,20.679718,0.0008398122347212,0.9505237369708386
91,517,215.034373,-48.89039,0.0008347437592661,0.9513584807301046
92,3165,57.745158,33.328829,0.0008242634086414,0.952182744138746
93,3066,53.70128,30.166551,0.0008238115152696,0.9530065556540156
94,515,205.415302,-48.89039,0.0007894556660436,0.9537960113200592
95,1042,204.421553,-29.916724,0.0007651439406875,0.9545611552607467
96,3350,54.374513,39.653384,0.0007625561133563,0.955323711374103
97,3608,100.070226,49.140217,0.0007580477746007,0.9560817591487036
98,122,272.298283,-71.026334,0.0007340930187103,0.9568158521674139
99,2858,41.08266,23.841996,0.0007095351985435,0.9575253873659575
100,160,241.111602,-67.864056,0.0007067188321847,0.9582321061981421
