Rank,index,RA,Dec,Probability,CumulativeProb
30,3289,174.026862,36.491106,0.0059905750376241,0.7542027151893499
31,3624,177.409971,49.140217,0.0056862964560993,0.7598890116454492
32,3765,186.746745,55.464772,0.005560335909512,0.7654493475549612
33,807,32.803615,-36.24128,0.0052758337786798,0.770725181333641
34,3098,170.745686,30.166551,0.004874715837361,0.775599897171002
35,3466,177.90092,42.815662,0.0047123075544748,0.7803122047254768
36,3827,188.148137,58.62705,0.0046836265051341,0.7849958312306109
37,804,21.041152,-36.24128,0.0045271389214749,0.7895229701520858
38,3546,172.765509,45.977939,0.004455539230879,0.7939785093829649
39,3697,183.897887,52.302495,0.0043983764756336,0.7983768858585985
40,1402,15.531435,-17.267614,0.0039432458076183,0.8023201316662167
41,3287,166.160002,36.491106,0.0039251670954301,0.8062452987616469
42,1190,12.144969,-23.592169,0.0038585690930565,0.8101038678547033
43,718,30.910999,-39.403557,0.0037728726228125,0.8138767404775158
44,3625,182.243705,49.140217,0.0036510532533331,0.8175277937308489
45,3696,178.726479,52.302495,0.003604094343125,0.821131888073974
46,3884,191.838455,61.789328,0.0033972635519251,0.824529151625899
47,719,35.003534,-39.403557,0.0033049723691004,0.8278341239949994
48,3096,163.430411,30.166551,0.0031648954816603,0.8309990194766598
49,717,26.818464,-39.403557,0.0030861080740247,0.8340851275506844
50,2998,168.701709,27.004273,0.0030776691025296,0.837162796653214
51,2997,165.152467,27.004273,0.0030613502385119,0.840224146891726
52,3193,163.718214,33.328829,0.0030183441781342,0.8432424910698602
53,3766,192.324812,55.464772,0.0030162206752151,0.8462587117450753
54,3764,181.168678,55.464772,0.0029879064504328,0.8492466181955081
55,3698,189.069295,52.302495,0.0028255096477684,0.8520721278432765
56,899,33.120874,-33.079002,0.0027603835609765,0.854832511404253
57,3828,194.222354,58.62705,0.0027097711920947,0.8575422825963477
58,3548,181.866436,45.977939,0.0026764097548927,0.8602186923512404
59,3826,182.073919,58.62705,0.0026101226034605,0.8628288149547009
60,3380,177.593098,39.653384,0.0025923131782995,0.8654211281330004
61,3464,169.279005,42.815662,0.0024908162457704,0.8679119443787708
62,3883,185.148847,61.789328,0.002472470207487,0.8703844145862578
63,1403,18.842968,-17.267614,0.0023609780430581,0.8727453926293159
64,3935,190.290067,64.951605,0.0019861857774877,0.8747315784068036
65,635,34.695515,-42.565835,0.0018635466991674,0.876595125105971
66,3196,175.07247,33.328829,0.0018629971355766,0.8784581222415476
67,1194,25.947751,-23.592169,0.0017724286205031,0.8802305508620507
68,3623,172.576237,49.140217,0.0017329972018084,0.8819635480638591
69,1401,12.219903,-17.267614,0.0017042511844757,0.8836677992483348
70,483,51.510153,-48.89039,0.0017025973605667,0.8853703966089015
71,2996,161.603225,27.004273,0.0015771562401687,0.8869475528490702
72,3936,197.759127,64.951605,0.0015619846891744,0.8885095375382446
73,1842,1.876366,-4.618503,0.0015562754628764,0.890065813001121
74,557,44.995533,-45.728113,0.0015520548088324,0.8916178678099533
75,558,49.525601,-45.728113,0.0015460090287781,0.8931638768387314
76,2894,165.545896,23.841996,0.0015241294887849,0.8946880063275163
77,3885,198.528063,61.789328,0.0015134246267129,0.8962014309542292
78,636,38.989168,-42.565835,0.0014678797477614,0.8976693107019906
79,3626,187.077439,49.140217,0.0014544920878791,0.8991238027898697
80,484,56.319689,-48.89039,0.0014304706419158,0.9005542734317855
81,1298,24.407893,-20.429891,0.0014059829686734,0.901960256400459
82,1294,10.90975,-20.429891,0.0013565341613768,0.9033167905618358
83,720,39.096068,-39.403557,0.001297358871025,0.9046141494328608
84,482,46.700617,-48.89039,0.0012891005682544,0.9059032500011152
85,562,67.645873,-45.728113,0.0012715494879554,0.9071747994890705
86,637,43.282821,-42.565835,0.001231614452605,0.9084064139416755
87,561,63.115805,-45.728113,0.0011917741140873,0.9095981880557629
88,556,40.465464,-45.728113,0.0011649065850219,0.9107630946407848
89,1093,29.026332,-26.754447,0.0011584405041166,0.9119215351449014
90,2893,162.088584,23.841996,0.0011526662949212,0.9130742014398225
91,808,36.724436,-36.24128,0.0011494787264161,0.9142236801662387
92,2068,359.478582,-1.456226,0.0011424955329844,0.9153661756992231
93,1729,1.807616,-7.780781,0.0011127091185202,0.9164788848177433
94,485,61.129225,-48.89039,0.0011124377226444,0.9175913225403877
95,559,54.055669,-45.728113,0.0010974563424309,0.9186887788828185
96,3099,174.403324,30.166551,0.0010815027352561,0.9197702816180746
97,1730,4.999279,-7.780781,0.0010690689795681,0.9208393505976428
98,486,65.938761,-48.89039,0.0010625472434876,0.9219018978411304
99,3377,165.27124,39.653384,0.0010400433932216,0.922941941234352
100,3290,177.960292,36.491106,0.0010355173159964,0.9239774585503484
